best_val_ACC_known,centroid_AUROC,centroid_FPR95,centroid_OSCR,centroid_threshold_val95,centroid_unknown_accept_at_val95,confidence_AUROC,confidence_FPR95,confidence_OSCR,confidence_threshold_val95,confidence_unknown_accept_at_val95,experiment,mahalanobis_AUROC,mahalanobis_FPR95,mahalanobis_OSCR,mahalanobis_threshold_val95,mahalanobis_unknown_accept_at_val95,model,num_out_unknown,num_test_known,num_val_known,test_ACC_known,total_parameters,trainable_parameters,trainable_percent,training_seconds,val_ACC_known
48.175000000000004,41.060334921524664,98.99103139013454,19.632755445227417,-30.9040488243103,99.2152466367713,59.12590687059577,95.59577194106342,31.219645860025626,0.280241547524929,95.00320307495195,exp4,46.129875680653434,98.87892376681614,21.883733384048686,-9610.486425781248,98.92696989109545,moment_head,6244.0,8000.0,8000.0,47.575,341260804,20484,0.0060024473247153225,57.26228280000214,48.175000000000004
89.60000000000001,62.584131766495844,86.01857783472133,55.64750860826393,-399.6518402099609,88.14862267777066,71.30616892216528,86.54708520179372,67.28362928411275,0.5628464996814728,86.16271620755926,exp4,70.36739870275464,92.18449711723254,63.21728459320948,-8095.357177734375,93.51377322229341,moment_lora_rank8,6244.0,8000.0,8000.0,88.8125,342047236,806916,0.2359077680136553,61.10839169999963,89.60000000000001
45.2125,49.948795815194494,97.85142536160652,22.794712821232974,-24.844207668304442,97.75312456115715,46.152762954641204,98.04802696250526,25.762342894256424,0.28836784064769744,98.14632776295464,exp5,55.13164495857323,96.77011655666338,24.991410089875018,-8314.020410156249,96.26456958292374,moment_head,7121.0,8000.0,8000.0,46.425,341260804,20484,0.0060024473247153225,58.787976999999955,45.2125
85.475,46.951857182979914,87.34728268501615,40.38248665917708,-216.246562194824,87.72644291532087,68.26394028226372,91.33548658896223,62.76636181716051,0.47800517231225975,90.85802555820813,exp5,52.24713260075832,87.95113045920516,45.243250596826286,-7634.460839843749,88.5549782333942,moment_lora_rank8,7121.0,8000.0,8000.0,86.125,342047236,806916,0.2359077680136553,63.78523209999548,85.475
59.925,46.63570131298321,99.22687283391096,29.4141945481205,-25.273760509490966,99.41348973607037,82.25867102106105,64.66275659824046,51.563821314316186,0.2716083571314812,56.97147427352706,exp6,47.8431176686217,98.69368168488403,28.597933051186352,-8578.135107421873,99.02692615302587,moment_head,7502.0,8000.0,8000.0,59.675,341265925,25605,0.0075029465657903,60.69792559999769,59.925
62.9375,73.83741502266062,80.75179952012796,46.96789772727272,-436.5594299316406,82.178085843775,75.98252466009066,74.44681418288457,51.573014696081046,0.40837842077016834,73.15382564649427,exp6,79.33064182884564,75.68648360437217,50.37175669821381,-8335.042724609371,76.28632364702746,moment_lora_rank8,7502.0,8000.0,8000.0,63.712500000000006,342052357,812037,0.23740137536897601,64.42373029999726,62.9375
