AUROC_confidence_mean,AUROC_confidence_std,FPR95_confidence_mean,FPR95_confidence_std,OSCR_primary_mean,OSCR_primary_std,best_diagnostic_OSCR_mean,best_diagnostic_OSCR_std,best_diagnostic_score_mode,confidence_OSCR_mean,confidence_OSCR_std,energy_OSCR_mean,energy_OSCR_std,experiment,fusion_OSCR_mean,fusion_OSCR_std,mahalanobis_OSCR_mean,mahalanobis_OSCR_std,method,model,n,temperature_confidence_OSCR_mean,temperature_confidence_OSCR_std,temperature_test_ECE_mean,temperature_test_ECE_std,test_ACC_known_mean,test_ACC_known_std,test_Brier_mean,test_Brier_std,test_ECE_mean,test_ECE_std,test_NLL_mean,test_NLL_std,trainable_parameters_mean,trainable_parameters_std,training_seconds_mean,training_seconds_std,unknown_accept_at_val95_confidence_mean,unknown_accept_at_val95_confidence_std,val_ACC_known_mean,val_ACC_known_std
75.0526812406577,4.962186584619333,78.77428998505232,5.812419108453316,74.05459574524878,4.932116007945142,84.76564435191116,0.8952223581553882,mahalanobis,74.05459574524878,4.932116007945142,65.22343516442452,2.7152004486742936,exp4,83.94213711830022,1.2519034913856837,84.6170747250694,1.0369201152691685,MOMENT q/k/v/o rank8 rsLoRA,moment_lora_qkvo_rank8_rslora,3,74.02112628122998,4.8862170056627905,0.5890483792871237,0.06361134543837238,96.08333333333333,0.6715575800579872,0.06062997505068779,0.010560798297337031,1.5062646510700384,0.37462309249030384,0.11421258002519608,0.020235510077572277,1593348.0,0.0,67.85038263333263,0.09099988278827673,74.46615417467436,7.008009095255064,96.6875,0.56291651245989
,,,,86.4197215994021,2.5385142307679454,,,,,,,,exp4,,,,,PR-RPAD,paper_prrpad,3,,,,,96.95,1.4404317929009993,,,,,,,17475994.0,0.0,43.898697499998285,0.9030004178535271,,,96.39166666666667,1.6985441069731788
73.35829295979029,0.798333293785755,73.13579553433506,5.116095625759083,72.20397971960867,0.40415350436405184,72.83532099892336,0.505621571468093,temperature_confidence,72.20397971960867,0.40415350436405184,66.94070121237654,2.2095736090243787,exp5,72.05010649253381,1.2720189140855414,70.00865544399196,1.7337519579635037,MOMENT q/k/v/o rank8 rsLoRA,moment_lora_qkvo_rank8_rslora,3,72.30135660955858,0.4217645988820252,0.8070387167235216,0.3620919571122003,96.32083333333334,1.0069549807877862,0.060495197772979736,0.019300823201012854,1.9607166030754646,1.2368771046794569,0.1274353340268135,0.04850635203803192,1593348.0,0.0,69.21441836666781,0.31301960902356446,74.42774891166971,6.083719312949555,95.78750000000001,1.2522479786368168
,,,,81.98940896643731,3.0490508491586343,,,,,,,,exp5,,,,,PR-RPAD,paper_prrpad,3,,,,,97.87916666666666,1.3784804435802909,,,,,,,17475994.0,0.0,42.610369999997296,0.05350702056550511,,,97.74583333333334,1.133049903284644
78.53364852705944,2.212617673893638,78.34799608993157,3.0118909599054344,76.03982104772061,2.2888685366232298,83.19332122545099,2.05333370648575,energy,76.03982104772061,2.2888685366232298,83.19332122545099,2.05333370648575,exp6,80.65959494134897,2.165219288402253,78.60354488802986,3.266981808193056,MOMENT q/k/v/o rank8 rsLoRA,moment_lora_qkvo_rank8_rslora,3,76.48220057984537,2.0612755903098816,0.6848558828234672,0.2107271614412367,93.32916666666667,1.2706010716717275,0.10156123340129852,0.01736794149517895,1.3500290314356487,0.7442263387503336,0.1910652071237564,0.03282150328599599,1598469.0,0.0,71.10562129999987,0.38102153141572453,77.90811339198436,3.5403634665695027,93.34166666666667,1.3351224975010096
,,,,52.84491829956456,8.110317817660563,,,,,,,,exp6,,,,,PR-RPAD,paper_prrpad,3,,,,,93.2,1.553775643392569,,,,,,,20316000.0,0.0,43.487901433332205,0.1149147164225447,,,92.74166666666666,1.5562541833946453
