best_OSCR_mean,best_OSCR_std,best_score_mode,confidence_OSCR_mean,confidence_OSCR_std,energy_OSCR_mean,energy_OSCR_std,fusion_OSCR_mean,fusion_OSCR_std,mahalanobis_OSCR_mean,mahalanobis_OSCR_std,model,n,samples_per_class,temperature_confidence_OSCR_mean,temperature_confidence_OSCR_std,temperature_test_ECE_mean,temperature_test_ECE_std,test_ACC_known_mean,test_ACC_known_std,test_ECE_mean,test_ECE_std,trainable_parameters_mean,trainable_parameters_std,training_seconds_mean,training_seconds_std,unknown_accept_at_val95_mean,unknown_accept_at_val95_std
78.29492052119436,3.886376575486909,energy,71.69179607660179,2.6949359520425546,78.29492052119436,3.886376575486909,75.2759722407358,3.216248839405014,71.47336210343909,4.585898393829263,moment_lora_qkvo_rank8,3,128,72.48849890029325,3.078710046078817,1.041240010969341,0.12314827517938223,90.23333333333333,0.9755073466321668,2.300236530850331,1.0830658180349602,1598469,0.0,70.44773959999777,0.7260546791118412,82.9245534524127,3.013149232237048
81.81083572158535,2.3118206056558273,confidence_mahalanobis_fusion,75.51637757709055,3.303170730613103,81.60117329823159,2.3344528183842965,81.29637235626056,2.115099477281921,79.51774776726207,3.111019208767278,moment_lora_qkvo_rank8_rslora,3,128,75.96709849595663,3.335167272986966,0.7187044082209468,0.2979906458908431,93.48333333333333,0.14807796369930806,1.5257417425513267,0.4186972244530268,1598469,0.0,70.74290203333415,0.24667825931483803,78.83675464320626,3.7758897253375556
71.75327551541811,1.364671180300999,energy,63.66711571358749,1.9006123129353028,71.75327551541811,1.364671180300999,64.37065671376521,0.6821024266427763,57.526480993957165,2.9286622690765283,moment_lora_rank8,3,128,64.50350073313783,1.870440770783212,1.4789380270987749,0.44890933665824945,83.58333333333333,1.998293542834321,3.9718406207859513,1.2122216760832927,812037,0.0,68.63046809999894,0.21636878009783905,85.2217186528037,1.6160031842582587
61.02899921132143,1.5905533406706698,open_score,61.02899921132143,1.5905533406706698,,,,,,,paper_prrpad,3,128,,,,,93.25416666666668,2.9584712409170564,,,20316000,0.0,44.95784010000352,0.09629086686355291,,
88.84961371412068,0.3464418252606336,energy,83.40580734026483,0.9966972816586613,88.84961371412068,0.3464418252606336,84.45737525548742,1.9319485019616816,77.72107160312805,2.5125771678088795,moment_lora_qkvo_rank8,3,256,83.20168510619389,0.9447363702532109,0.592538158285121,0.14934565571806224,96.15833333333333,0.22020350436205618,1.0572491556406023,0.19787042319888726,1598469,0.0,71.06470350000018,0.10180897617522229,69.66142362036791,4.209361772323287
89.12749794499244,0.83872029153969,energy,83.15907952323825,0.3815328512205794,88.85958688794099,1.2991811833282594,86.50701007509109,1.4547434425984682,82.5501599573447,2.3450228963435396,moment_lora_qkvo_rank8_rslora,3,256,83.074524015818,0.4869745087431798,0.5443381929770112,0.26541669820815494,95.89166666666667,0.20322913997095393,0.8165597515801588,0.3606058396336681,1598469,0.0,70.9086498000009,0.6643065628617366,67.2354038922954,1.5337357166700973
77.82751710654937,0.6928726016232256,energy,71.98918066293433,1.2075843386826153,77.82751710654937,0.6928726016232256,72.96290461432507,3.829112512209032,63.685748522616194,7.348630345569785,moment_lora_rank8,3,256,71.72172198524838,1.007844193077159,0.9421663581083218,0.19551862703531125,89.56666666666666,0.7767453465154021,1.8678043949728211,0.7175157761556676,812037,0.0,69.49545300000075,0.32695130597525596,80.12974317959656,0.9096861891574133
64.67421298764773,8.625168102993436,open_score,64.67421298764773,8.625168102993436,,,,,,,paper_prrpad,3,256,,,,,93.75,3.808973779116894,,,20316000,0.0,45.32356453333341,0.1753543615011657,,
