step,loss,val_ACC_known,elapsed_seconds
1,1.615991234779358,7.175,0.103
2,1.6042258739471436,nan,9.976
3,1.6329841613769531,nan,10.07
4,1.5985133647918701,nan,10.164
5,1.5859543085098267,nan,10.272
6,1.5826125144958496,nan,10.376
7,1.5920299291610718,nan,10.479
8,1.5639727115631104,nan,10.577
9,1.5541408061981201,nan,10.67
10,1.5502797365188599,nan,10.763
11,1.5142871141433716,nan,10.857
12,1.510593295097351,nan,10.95
13,1.4857650995254517,nan,11.045
14,1.4867113828659058,nan,11.142
15,1.495316982269287,nan,11.243
16,1.4459474086761475,nan,11.348
17,1.4243919849395752,nan,11.453
18,1.4058446884155273,nan,11.555
19,1.40353524684906,nan,11.649
20,1.3361642360687256,nan,11.744
21,1.269106388092041,nan,11.838
22,1.2128686904907227,nan,11.931
23,1.1854199171066284,nan,12.029
24,1.1847068071365356,nan,12.124
25,1.043389916419983,nan,12.219
26,1.1220570802688599,nan,12.322
27,1.0269832611083984,nan,12.422
28,1.1185712814331055,nan,12.525
29,1.064110517501831,nan,12.618
30,0.9564677476882935,nan,12.712
31,0.846093475818634,nan,12.808
32,0.8918421268463135,nan,12.904
33,0.9672619700431824,nan,12.998
34,1.064502239227295,nan,13.092
35,0.9070252776145935,nan,13.187
36,0.7234567403793335,nan,13.288
37,1.0508626699447632,nan,13.393
38,0.8838284015655518,nan,13.496
39,0.8269604444503784,nan,13.591
40,0.8023659586906433,nan,13.684
41,0.8731635212898254,nan,13.777
42,0.9236871600151062,nan,13.873
43,0.7460731863975525,nan,13.969
44,0.7734178900718689,nan,14.063
45,0.6914450526237488,nan,14.157
46,0.732450544834137,nan,14.258
47,0.6864392161369324,nan,14.361
48,0.7257594466209412,nan,14.464
49,0.6134829521179199,nan,14.563
50,0.7576975226402283,nan,14.656
51,0.6617019772529602,nan,14.752
52,0.666598379611969,nan,14.846
53,0.6609356999397278,nan,14.938
54,0.7101667523384094,nan,15.032
55,0.5095914006233215,nan,15.128
56,0.6603095531463623,nan,15.226
57,0.5651246905326843,nan,15.329
58,0.6052410006523132,nan,15.432
59,0.6041220426559448,nan,15.533
60,0.707160234451294,nan,15.629
61,0.5267680883407593,nan,15.724
62,0.4857461452484131,nan,15.822
63,0.6383399367332458,nan,15.919
64,0.4175606369972229,nan,16.012
65,0.4793936312198639,nan,16.105
66,0.5237991809844971,nan,16.201
67,0.5601539015769958,nan,16.305
68,0.6307839751243591,nan,16.409
69,0.45791393518447876,nan,16.512
70,0.5569566488265991,nan,16.605
71,0.3954094350337982,nan,16.701
72,0.5198538303375244,nan,16.794
73,0.3295001983642578,nan,16.889
74,0.429240345954895,nan,16.984
75,0.39208656549453735,nan,17.077
76,0.47825929522514343,nan,17.172
77,0.4404125511646271,nan,17.276
78,0.37526851892471313,nan,17.382
79,0.3738151788711548,nan,17.487
80,0.4184393882751465,nan,17.584
81,0.3306959271430969,nan,17.679
82,0.3652847111225128,nan,17.774
83,0.34231919050216675,nan,17.867
84,0.21736934781074524,nan,17.965
85,0.35491642355918884,nan,18.06
86,0.3235842287540436,nan,18.154
87,0.4182751178741455,nan,18.26
88,0.28336575627326965,nan,18.363
89,0.2886921763420105,nan,18.469
90,0.28392529487609863,nan,18.568
91,0.31984421610832214,nan,18.662
92,0.2756747901439667,nan,18.756
93,0.27186480164527893,nan,18.851
94,0.34210139513015747,nan,18.944
95,0.2553267180919647,nan,19.038
96,0.30709585547447205,nan,19.135
97,0.2624833583831787,nan,19.235
98,0.31738191843032837,nan,19.342
99,0.21493782103061676,nan,19.448
100,0.20454806089401245,nan,19.548
101,0.16551238298416138,nan,19.645
102,0.17071329057216644,nan,19.738
103,0.12535060942173004,nan,19.831
104,0.23679837584495544,nan,19.924
105,0.1737300604581833,nan,20.019
106,0.2313116192817688,nan,20.114
107,0.27407628297805786,nan,20.21
108,0.1836259961128235,nan,20.316
109,0.27684730291366577,nan,20.423
110,0.14225061237812042,nan,20.526
111,0.2169584035873413,nan,20.622
112,0.20059886574745178,nan,20.715
113,0.1057843416929245,nan,20.811
114,0.1710953563451767,nan,20.905
115,0.16423702239990234,nan,20.999
116,0.11873232573270798,nan,21.093
117,0.08813366293907166,nan,21.187
118,0.22021856904029846,nan,21.294
119,0.10270453989505768,nan,21.398
120,0.14028415083885193,85.0625,21.501
