best_val_ACC_known,centroid_AUROC,centroid_FPR95,centroid_OSCR,centroid_threshold_val95,centroid_unknown_accept_at_val95,confidence_AUROC,confidence_FPR95,confidence_OSCR,confidence_threshold_val95,confidence_unknown_accept_at_val95,experiment,mahalanobis_AUROC,mahalanobis_FPR95,mahalanobis_OSCR,mahalanobis_threshold_val95,mahalanobis_unknown_accept_at_val95,model,num_out_unknown,num_test_known,num_val_known,test_ACC_known,total_parameters,trainable_parameters,trainable_percent,training_seconds,val_ACC_known
53.075,39.59543661915439,99.02306213965407,20.756521260409993,-30.64315385818479,99.13516976297245,54.763103579436255,95.37155669442666,31.815862227738627,0.3085847228765488,94.71492632927611,exp4,44.82866852178091,98.81486226777707,23.51949971973094,-9182.531542968749,98.8468930172966,moment_head,6244.0,8000.0,8000.0,51.9,341260804,20484,0.0060024473247153225,55.39081119999901,53.075
94.175,70.31235486066623,68.7700192184497,65.98233003683535,-994.5196014404294,69.12235746316465,73.63729980781551,83.42408712363869,71.46250500480461,0.8152590543031694,78.50736707238948,exp4,81.48649203235107,79.96476617552851,77.10514393818066,-10926.132421875,81.06982703395259,moment_lora_rank8,6244.0,8000.0,8000.0,93.2,342047236,806916,0.2359077680136553,62.70367039999837,94.175
53.05,49.04493224266255,97.69695267518607,26.227705905069516,-23.743564414978028,97.38800730234519,58.766229286617055,93.70874877124,34.489069302064316,0.3028052866458893,93.51214717034124,exp5,53.549672623227075,96.53138604128634,28.47113203903946,-7960.410668945312,95.74497963769134,moment_head,7121.0,8000.0,8000.0,52.5,341260804,20484,0.0060024473247153225,56.97808519999671,53.05
93.8,57.15721984271871,79.67982024996489,53.63816528577448,-1176.23466796875,80.46622665355989,66.13907281280719,87.89495857323409,64.7723037494734,0.6652366012334825,88.56902120488695,exp5,65.86510672658335,88.51284931891588,62.70051256845949,-10150.5763671875,90.24013481252634,moment_lora_rank8,7121.0,8000.0,8000.0,93.89999999999999,342047236,806916,0.2359077680136553,63.9743826000049,93.8
61.95,46.319769728072515,99.24020261263664,29.7831636563583,-25.262281608581528,99.4534790722474,78.13796320981072,71.67422020794454,50.428004198880295,0.30480939447879796,65.66249000266595,exp6,46.87242735270595,98.7070114636097,28.3856113369768,-8560.749999999996,99.04025593175153,moment_head,7502.0,8000.0,8000.0,60.8125,341265925,25605,0.0075029465657903,58.68355619999784,61.95
85.0625,63.794568948280464,90.36256998133831,56.63369684750733,-1007.6401855468748,91.68221807517996,75.97771094374832,80.72513996267662,68.98459994001598,0.5486266285181047,81.67155425219941,exp6,67.43385930418555,83.93761663556386,59.78632281391629,-8198.494384765623,86.05705145294587,moment_lora_rank8,7502.0,8000.0,8000.0,85.45,342052357,812037,0.23740137536897601,65.93628850000096,85.0625
